Resource Name,Cloud Provider ID,Object Type,Native Type,Tags,Subscription,Projects,Cloud Provider,Policy ID,Policy Short Name,Policy Name,Policy Type,Severity,Result,Compliance Check Name (Wiz Subcategory),Category,Framework,Remediation Steps,Assessed At,Created At,Updated At,Subscription Name,Subscription Provider ID,Resource ID,Resource Region,Resource Cloud Platform
arn:aws:ec2:us-east-1:799988011707:instance/i-093da1b7574fef4c9,arn:aws:ec2:us-east-1:799988011707:instance/i-093da1b7574fef4c9,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""Project"":""migration"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Deploy"":""emr-whsl-trans"", ""region"":""na"", ""application"":""emr"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-8ES4HM0QUV4O"", ""costcenter"":""1000100527"", ""environment"":""prod"", ""role"":""emr"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:20Z,2026-01-13T15:53:22Z,2026-01-13T15:53:22Z,RL-PROD,799988011707,b8ea71cf-23c8-56f5-9173-bc4b45e2165a,us-east-1,AWS
arn:aws:ec2:us-east-1:799988011707:instance/i-093da1b7574fef4c9,arn:aws:ec2:us-east-1:799988011707:instance/i-093da1b7574fef4c9,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""costcenter"":""1000100527"", ""role"":""emr"", ""environment"":""prod"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Project"":""migration"", ""application"":""emr"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-8ES4HM0QUV4O"", ""region"":""na"", ""Deploy"":""emr-whsl-trans"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:20Z,2026-01-13T15:53:22Z,2026-01-13T15:53:22Z,RL-PROD,799988011707,b8ea71cf-23c8-56f5-9173-bc4b45e2165a,us-east-1,AWS
arn:aws:ec2:us-east-1:799988011707:instance/i-07fb20962123f7977,arn:aws:ec2:us-east-1:799988011707:instance/i-07fb20962123f7977,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""owner"":""gopinath.kona@RalphLauren.com"", ""Project"":""migration"", ""application"":""emr"", ""region"":""na"", ""role"":""emr"", ""Deploy"":""emr-whsl-trans"", ""aws:elasticmapreduce:instance-group-role"":""MASTER"", ""costcenter"":""1000100527"", ""environment"":""prod"", ""aws:elasticmapreduce:job-flow-id"":""j-8ES4HM0QUV4O"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:19Z,2026-01-13T15:53:22Z,2026-01-13T15:53:22Z,RL-PROD,799988011707,10cd6e81-0d25-5b82-b501-db07743b645c,us-east-1,AWS
arn:aws:ec2:us-east-1:799988011707:instance/i-07fb20962123f7977,arn:aws:ec2:us-east-1:799988011707:instance/i-07fb20962123f7977,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""Project"":""migration"", ""costcenter"":""1000100527"", ""region"":""na"", ""owner"":""gopinath.kona@RalphLauren.com"", ""role"":""emr"", ""aws:elasticmapreduce:instance-group-role"":""MASTER"", ""aws:elasticmapreduce:job-flow-id"":""j-8ES4HM0QUV4O"", ""Deploy"":""emr-whsl-trans"", ""application"":""emr"", ""environment"":""prod"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:19Z,2026-01-13T15:53:22Z,2026-01-13T15:53:22Z,RL-PROD,799988011707,10cd6e81-0d25-5b82-b501-db07743b645c,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0496c9983e08096a7,arn:aws:ec2:us-east-1:320251637255:instance/i-0496c9983e08096a7,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-1M4KMPUFP3A9J"", ""costcenter"":""1000100527"", ""environment"":""np"", ""role"":""emr"", ""Name"":"""", ""for-use-with-amazon-emr-managed-policies"":""true"", ""owner"":""gopinath.kona@ralphlauren.com"", ""region"":""na"", ""Project"":""bloomreach"", ""application"":""bloomreach"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Pass,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:18Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-NONPROD,320251637255,ee62b889-dc9d-5bb9-ba8b-3d7eabbcff34,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0496c9983e08096a7,arn:aws:ec2:us-east-1:320251637255:instance/i-0496c9983e08096a7,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""owner"":""gopinath.kona@ralphlauren.com"", ""region"":""na"", ""application"":""bloomreach"", ""role"":""emr"", ""aws:elasticmapreduce:job-flow-id"":""j-1M4KMPUFP3A9J"", ""costcenter"":""1000100527"", ""for-use-with-amazon-emr-managed-policies"":""true"", ""Name"":"""", ""environment"":""np"", ""Project"":""bloomreach"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:18Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-NONPROD,320251637255,ee62b889-dc9d-5bb9-ba8b-3d7eabbcff34,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0a26a5b641d5c1eee,arn:aws:ec2:us-east-1:320251637255:instance/i-0a26a5b641d5c1eee,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"", ""owner"":""gopinath.kona@RalphLauren.com"", ""region"":""na"", ""Project"":""migration"", ""costcenter"":""1000100527"", ""role"":""emr"", ""application"":""analytics"", ""environment"":""np"", ""Deploy"":""emr-qa-trans"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-NONPROD,320251637255,d4bb55b6-3eb8-5f96-a2ef-683ffca459c0,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0a26a5b641d5c1eee,arn:aws:ec2:us-east-1:320251637255:instance/i-0a26a5b641d5c1eee,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""owner"":""gopinath.kona@RalphLauren.com"", ""region"":""na"", ""Deploy"":""emr-qa-trans"", ""application"":""analytics"", ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"", ""environment"":""np"", ""costcenter"":""1000100527"", ""Project"":""migration"", ""role"":""emr"", ""aws:elasticmapreduce:instance-group-role"":""CORE"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,d4bb55b6-3eb8-5f96-a2ef-683ffca459c0,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0af1c2be81f2cea69,arn:aws:ec2:us-east-1:320251637255:instance/i-0af1c2be81f2cea69,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""Deploy"":""emr-qa-trans"", ""costcenter"":""1000100527"", ""role"":""emr"", ""Project"":""migration"", ""application"":""analytics"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Status"":""Running"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"", ""environment"":""np"", ""region"":""na"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,48842593-fbcc-54a5-af9e-1c1b796dcdfa,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0af1c2be81f2cea69,arn:aws:ec2:us-east-1:320251637255:instance/i-0af1c2be81f2cea69,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""Project"":""migration"", ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"", ""costcenter"":""1000100527"", ""role"":""emr"", ""Deploy"":""emr-qa-trans"", ""environment"":""np"", ""owner"":""gopinath.kona@RalphLauren.com"", ""region"":""na"", ""Status"":""Running"", ""application"":""analytics"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-NONPROD,320251637255,48842593-fbcc-54a5-af9e-1c1b796dcdfa,us-east-1,AWS
arn:aws:ec2:us-east-1:799988011707:instance/i-0f8e07d98409d75ce,arn:aws:ec2:us-east-1:799988011707:instance/i-0f8e07d98409d75ce,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""role"":""emr"", ""Project"":""bloomreach"", ""environment"":""prod"", ""for-use-with-amazon-emr-managed-policies"":""true"", ""Name"":"""", ""application"":""bloomreach"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-3S7VDRHDGDDF6"", ""region"":""na"", ""costcenter"":""1000100527"", ""owner"":""gopinath.kona@ralphlauren.com"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Pass,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-PROD,799988011707,c0936bad-9c01-5cbf-b77b-a7b08a4d07e8,us-east-1,AWS
arn:aws:ec2:us-east-1:799988011707:instance/i-0f8e07d98409d75ce,arn:aws:ec2:us-east-1:799988011707:instance/i-0f8e07d98409d75ce,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""costcenter"":""1000100527"", ""application"":""bloomreach"", ""aws:elasticmapreduce:job-flow-id"":""j-3S7VDRHDGDDF6"", ""owner"":""gopinath.kona@ralphlauren.com"", ""region"":""na"", ""role"":""emr"", ""Name"":"""", ""Project"":""bloomreach"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""environment"":""prod"", ""for-use-with-amazon-emr-managed-policies"":""true"" }",7741cf6a-c274-53f0-a818-5a4d0306d637,"492448e6-282b-5e8b-af68-9fcac93af40e, f91014ba-8e7b-5725-ae1c-bdc240824aec",AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:20Z,2026-01-13T15:53:20Z,RL-PROD,799988011707,c0936bad-9c01-5cbf-b77b-a7b08a4d07e8,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0d95b88b5dcf83d20,arn:aws:ec2:us-east-1:320251637255:instance/i-0d95b88b5dcf83d20,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""environment"":""np"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Status"":""Running"", ""aws:elasticmapreduce:job-flow-id"":""j-3TEIKHD3DO1JA"", ""region"":""na"", ""role"":""emr"", ""Deploy"":""emr-qa-optimization"", ""Project"":""optimization"", ""application"":""analytics-optimization"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""costcenter"":""1000100527"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,292e6818-8fdb-59a9-b2bf-6508ad8b232d,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0d95b88b5dcf83d20,arn:aws:ec2:us-east-1:320251637255:instance/i-0d95b88b5dcf83d20,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:job-flow-id"":""j-3TEIKHD3DO1JA"", ""environment"":""np"", ""Project"":""optimization"", ""Status"":""Running"", ""role"":""emr"", ""costcenter"":""1000100527"", ""region"":""na"", ""application"":""analytics-optimization"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Deploy"":""emr-qa-optimization"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,292e6818-8fdb-59a9-b2bf-6508ad8b232d,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0c2516de206f6ba37,arn:aws:ec2:us-east-1:320251637255:instance/i-0c2516de206f6ba37,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""application"":""analytics-optimization"", ""aws:elasticmapreduce:instance-group-role"":""MASTER"", ""costcenter"":""1000100527"", ""region"":""na"", ""role"":""emr"", ""Status"":""Running"", ""aws:elasticmapreduce:job-flow-id"":""j-3TEIKHD3DO1JA"", ""Deploy"":""emr-qa-optimization"", ""environment"":""np"", ""owner"":""gopinath.kona@RalphLauren.com"", ""Project"":""optimization"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,405caad0-357b-5d8e-8073-be8bffdf847e,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-0c2516de206f6ba37,arn:aws:ec2:us-east-1:320251637255:instance/i-0c2516de206f6ba37,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""application"":""analytics-optimization"", ""aws:elasticmapreduce:instance-group-role"":""MASTER"", ""Status"":""Running"", ""aws:elasticmapreduce:job-flow-id"":""j-3TEIKHD3DO1JA"", ""environment"":""np"", ""role"":""emr"", ""Project"":""optimization"", ""costcenter"":""1000100527"", ""owner"":""gopinath.kona@RalphLauren.com"", ""region"":""na"", ""Deploy"":""emr-qa-optimization"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:18Z,2026-01-13T15:53:18Z,RL-NONPROD,320251637255,405caad0-357b-5d8e-8073-be8bffdf847e,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-023483879107bcc38,arn:aws:ec2:us-east-1:320251637255:instance/i-023483879107bcc38,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""Project"":""migration"", ""costcenter"":""1000100527"", ""region"":""na"", ""Deploy"":""emr-qa-trans"", ""owner"":""gopinath.kona@RalphLauren.com"", ""role"":""emr"", ""environment"":""np"", ""application"":""analytics"", ""aws:elasticmapreduce:instance-group-role"":""CORE"", ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,dfa75071-9832-40f1-83f6-fdf0bb6c6f04,EC2-013,EC2 instance should use an instance profile,Cloud Configuration Rule,MEDIUM,Pass,1.18 Ensure IAM instance roles are used for AWS resource access from instances - Level 2 (Automated),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to associate an instance profile with an EC2 instance via AWS CLI:    
```
aws ec2 associate-iam-instance-profile --iam-instance-profile Name=<instanceProfileName> --instance-id {{instanceId}}
```",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,8ae08a70-5c94-5c03-ab38-d58929d85e55,us-east-1,AWS
arn:aws:ec2:us-east-1:320251637255:instance/i-023483879107bcc38,arn:aws:ec2:us-east-1:320251637255:instance/i-023483879107bcc38,CloudPlatform/VirtualMachine,EC2 Instance,"{ ""aws:elasticmapreduce:job-flow-id"":""j-LS01H8UQ328V"", ""region"":""na"", ""role"":""emr"", ""Deploy"":""emr-qa-trans"", ""application"":""analytics"", ""owner"":""gopinath.kona@RalphLauren.com"", ""costcenter"":""1000100527"", ""environment"":""np"", ""Project"":""migration"", ""aws:elasticmapreduce:instance-group-role"":""CORE"" }",3fac4330-ab99-5819-8e86-fb24fb810c73,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,a3a27840-3ef8-493a-b694-6d948af563e8,EC2-004,EC2 instance should use IMDSv2,Cloud Configuration Rule,HIGH,Fail,5.6 Ensure that EC2 Metadata Service only allows IMDSv2 - Level 1 (Automated),5 Networking,CIS AWS v2.0.0,"Perform the following command to configure EC2 to only allow the use of IMDSv2 via AWS CLI:  
```  
aws ec2 modify-instance-metadata-options --instance-id {{instanceId}} --http-tokens required --http-endpoint enabled  
```
>**Note**  
>It is recommended to make sure the EC2's software supports IMDSv2 prior to performing this command.  
>Follow [this link](https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/environments-cfg-ec2-imds.html) for things to take into consideration before switching over to using only IMDSv2, and [this link](https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-metadata-transition-to-version-2.html) for tools and recommendations for performing the transition.",2026-01-13T15:53:17Z,2026-01-13T15:53:19Z,2026-01-13T15:53:19Z,RL-NONPROD,320251637255,8ae08a70-5c94-5c03-ab38-d58929d85e55,us-east-1,AWS
